dist_along,Y,RefDir_dx,RefDir_dy
0.000000,10.000000,0.999988,-0.005000
1.000000,9.995000,0.999988,-0.005000
2.000000,9.990000,0.999988,-0.005000
3.000000,9.985000,0.999988,-0.005000
4.000000,9.980000,0.999988,-0.005000
5.000000,9.975000,0.999988,-0.005000
6.000000,9.970000,0.999988,-0.005000
7.000000,9.965000,0.999988,-0.005000
8.000000,9.960000,0.999988,-0.005000
9.000000,9.955000,0.999988,-0.005000
10.000000,9.950000,0.999988,-0.005000
11.000000,9.945000,0.999988,-0.005000
12.000000,9.940000,0.999988,-0.005000
13.000000,9.935000,0.999988,-0.005000
14.000000,9.930000,0.999988,-0.005000
15.000000,9.925000,0.999988,-0.005000
16.000000,9.920000,0.999988,-0.005000
17.000000,9.915000,0.999988,-0.005000
18.000000,9.910000,0.999988,-0.005000
19.000000,9.905000,0.999988,-0.005000
20.000000,9.900000,0.999988,-0.005000
21.000000,9.895000,0.999988,-0.005000
22.000000,9.890000,0.999988,-0.005000
23.000000,9.885000,0.999988,-0.005000
24.000000,9.880000,0.999988,-0.005000
25.000000,9.875000,0.999988,-0.005000
26.000000,9.870000,0.999988,-0.005000
27.000000,9.865000,0.999988,-0.005000
28.000000,9.860000,0.999988,-0.005000
29.000000,9.855000,0.999988,-0.005000
30.000000,9.850000,0.999988,-0.005000
31.000000,9.845000,0.999988,-0.005000
32.000000,9.840000,0.999988,-0.005000
33.000000,9.835000,0.999988,-0.005000
34.000000,9.830000,0.999988,-0.005000
35.000000,9.825000,0.999988,-0.005000
36.000000,9.820000,0.999988,-0.005000
37.000000,9.815000,0.999988,-0.005000
38.000000,9.810000,0.999988,-0.005000
39.000000,9.805000,0.999988,-0.005000
40.000000,9.800000,0.999988,-0.005000
41.000000,9.795000,0.999988,-0.005000
42.000000,9.790000,0.999988,-0.005000
43.000000,9.785000,0.999988,-0.005000
44.000000,9.780000,0.999988,-0.005000
45.000000,9.775000,0.999988,-0.005000
46.000000,9.770000,0.999988,-0.005000
47.000000,9.765000,0.999988,-0.005000
48.000000,9.760000,0.999988,-0.005000
49.000000,9.755000,0.999988,-0.005000
50.000000,9.750000,0.999988,-0.005000
51.000000,9.745000,0.999988,-0.005000
52.000000,9.740000,0.999988,-0.005000
53.000000,9.735000,0.999988,-0.005000
54.000000,9.730000,0.999988,-0.005000
55.000000,9.725000,0.999988,-0.005000
56.000000,9.720000,0.999988,-0.005000
57.000000,9.715000,0.999988,-0.005000
58.000000,9.710000,0.999988,-0.005000
59.000000,9.705000,0.999988,-0.005000
60.000000,9.700000,0.999988,-0.005000
61.000000,9.695000,0.999988,-0.005000
62.000000,9.690000,0.999988,-0.005000
63.000000,9.685000,0.999988,-0.005000
64.000000,9.680000,0.999988,-0.005000
65.000000,9.675000,0.999988,-0.005000
66.000000,9.670000,0.999988,-0.005000
67.000000,9.665000,0.999988,-0.005000
68.000000,9.660000,0.999988,-0.005000
69.000000,9.655000,0.999988,-0.005000
70.000000,9.650000,0.999988,-0.005000
71.000000,9.645000,0.999988,-0.005000
72.000000,9.640000,0.999988,-0.005000
73.000000,9.635000,0.999988,-0.005000
74.000000,9.630000,0.999988,-0.005000
75.000000,9.625000,0.999988,-0.005000
76.000000,9.620000,0.999988,-0.005000
77.000000,9.615000,0.999988,-0.005000
78.000000,9.610000,0.999988,-0.005000
79.000000,9.605000,0.999988,-0.005000
80.000000,9.600000,0.999988,-0.005000
81.000000,9.595000,0.999988,-0.005000
82.000000,9.590000,0.999988,-0.005000
83.000000,9.585000,0.999988,-0.005000
84.000000,9.580000,0.999988,-0.005000
85.000000,9.575000,0.999988,-0.005000
86.000000,9.570000,0.999988,-0.005000
87.000000,9.565000,0.999988,-0.005000
88.000000,9.560000,0.999988,-0.005000
89.000000,9.555000,0.999988,-0.005000
90.000000,9.550000,0.999988,-0.005000
91.000000,9.545000,0.999988,-0.005000
92.000000,9.540000,0.999988,-0.005000
93.000000,9.535000,0.999988,-0.005000
94.000000,9.530000,0.999988,-0.005000
95.000000,9.525000,0.999988,-0.005000
96.000000,9.520000,0.999988,-0.005000
97.000000,9.515000,0.999988,-0.005000
98.000000,9.510000,0.999988,-0.005000
99.000000,9.505000,0.999988,-0.005000
100.000000,9.500000,0.999988,-0.005000
