dist_along,Y,RefDir_dx,RefDir_dy,Axis_dy,Axis_dz
0.000000,0.164042,1.000000,0.000000,0.066667,0.997775
3.280833,0.164042,1.000000,-0.000000,0.066667,0.997775
6.561667,0.164041,1.000000,-0.000000,0.066666,0.997775
9.842500,0.164039,1.000000,-0.000001,0.066664,0.997775
13.123333,0.164032,1.000000,-0.000003,0.066660,0.997776
16.404167,0.164019,1.000000,-0.000005,0.066650,0.997776
19.685000,0.163997,1.000000,-0.000009,0.066633,0.997778
22.965833,0.163960,1.000000,-0.000014,0.066605,0.997779
26.246667,0.163907,1.000000,-0.000020,0.066565,0.997782
29.527500,0.163831,1.000000,-0.000027,0.066508,0.997786
32.808333,0.163728,1.000000,-0.000036,0.066431,0.997791
36.089167,0.163595,1.000000,-0.000046,0.066330,0.997798
39.370000,0.163425,1.000000,-0.000058,0.066202,0.997806
42.650833,0.163215,1.000000,-0.000071,0.066043,0.997817
45.931667,0.162958,1.000000,-0.000086,0.065850,0.997830
49.212500,0.162652,1.000000,-0.000102,0.065619,0.997845
52.493333,0.162290,1.000000,-0.000119,0.065347,0.997863
55.774167,0.161870,1.000000,-0.000138,0.065030,0.997883
59.055000,0.161386,1.000000,-0.000158,0.064665,0.997907
62.335833,0.160835,1.000000,-0.000179,0.064250,0.997934
65.616667,0.160213,1.000000,-0.000201,0.063781,0.997964
68.897500,0.159517,1.000000,-0.000224,0.063257,0.997997
72.178333,0.158744,1.000000,-0.000248,0.062674,0.998034
75.459167,0.157891,1.000000,-0.000272,0.062032,0.998074
78.740000,0.156957,1.000000,-0.000297,0.061328,0.998118
82.020833,0.155940,1.000000,-0.000323,0.060561,0.998165
85.301667,0.154837,1.000000,-0.000349,0.059730,0.998215
88.582500,0.153650,1.000000,-0.000375,0.058834,0.998268
91.863333,0.152375,1.000000,-0.000401,0.057874,0.998324
95.144167,0.151015,1.000000,-0.000428,0.056848,0.998383
98.425000,0.149569,1.000000,-0.000454,0.055758,0.998444
101.705833,0.148038,1.000000,-0.000480,0.054603,0.998508
104.986667,0.146423,1.000000,-0.000505,0.053385,0.998574
108.267500,0.144726,1.000000,-0.000530,0.052105,0.998642
111.548333,0.142949,1.000000,-0.000554,0.050765,0.998711
114.829167,0.141094,1.000000,-0.000577,0.049366,0.998781
118.110000,0.139164,1.000000,-0.000599,0.047910,0.998852
121.390833,0.137162,1.000000,-0.000621,0.046401,0.998923
124.671667,0.135093,1.000000,-0.000641,0.044839,0.998994
127.952500,0.132959,1.000000,-0.000660,0.043229,0.999065
131.233333,0.130765,1.000000,-0.000677,0.041574,0.999135
134.514167,0.128516,1.000000,-0.000694,0.039877,0.999205
137.795000,0.126216,1.000000,-0.000708,0.038141,0.999272
141.075833,0.123870,1.000000,-0.000721,0.036371,0.999338
144.356667,0.121483,1.000000,-0.000733,0.034570,0.999402
147.637500,0.119062,1.000000,-0.000743,0.032742,0.999464
150.918333,0.116611,1.000000,-0.000751,0.030892,0.999523
154.199167,0.114136,1.000000,-0.000757,0.029024,0.999579
157.480000,0.111643,1.000000,-0.000762,0.027142,0.999632
160.760833,0.109138,1.000000,-0.000765,0.025251,0.999681
164.041667,0.106627,1.000000,-0.000766,0.023355,0.999727
167.322500,0.104116,1.000000,-0.000765,0.021460,0.999770
170.603333,0.101611,1.000000,-0.000762,0.019568,0.999809
173.884167,0.099118,1.000000,-0.000757,0.017686,0.999844
177.165000,0.096644,1.000000,-0.000751,0.015817,0.999875
180.445833,0.094192,1.000000,-0.000743,0.013967,0.999902
183.726667,0.091771,1.000000,-0.000733,0.012138,0.999926
187.007500,0.089384,1.000000,-0.000721,0.010336,0.999947
190.288333,0.087039,1.000000,-0.000708,0.008564,0.999963
193.569167,0.084738,1.000000,-0.000694,0.006827,0.999977
196.850000,0.082489,1.000000,-0.000677,0.005129,0.999987
200.130833,0.080295,1.000000,-0.000660,0.003472,0.999994
203.411667,0.078161,1.000000,-0.000641,0.001861,0.999998
206.692500,0.076092,1.000000,-0.000621,0.000298,1.000000
209.973333,0.074090,1.000000,-0.000599,-0.001214,0.999999
213.254167,0.072161,1.000000,-0.000577,-0.002671,0.999996
216.535000,0.070306,1.000000,-0.000554,-0.004072,0.999992
219.815833,0.068528,1.000000,-0.000530,-0.005414,0.999985
223.096667,0.066831,1.000000,-0.000505,-0.006696,0.999978
226.377500,0.065216,1.000000,-0.000480,-0.007915,0.999969
229.658333,0.063685,1.000000,-0.000454,-0.009072,0.999959
232.939167,0.062239,1.000000,-0.000428,-0.010164,0.999948
236.220000,0.060879,1.000000,-0.000401,-0.011191,0.999937
239.500833,0.059605,1.000000,-0.000375,-0.012153,0.999926
242.781667,0.058417,1.000000,-0.000349,-0.013050,0.999915
246.062500,0.057314,1.000000,-0.000323,-0.013882,0.999904
249.343333,0.056297,1.000000,-0.000297,-0.014651,0.999893
252.624167,0.055363,1.000000,-0.000272,-0.015356,0.999882
255.905000,0.054510,1.000000,-0.000248,-0.016000,0.999872
259.185833,0.053737,1.000000,-0.000224,-0.016583,0.999862
262.466667,0.053041,1.000000,-0.000201,-0.017109,0.999854
265.747500,0.052419,1.000000,-0.000179,-0.017579,0.999845
269.028333,0.051868,1.000000,-0.000158,-0.017995,0.999838
272.309167,0.051384,1.000000,-0.000138,-0.018360,0.999831
275.590000,0.050964,1.000000,-0.000119,-0.018678,0.999826
278.870833,0.050602,1.000000,-0.000102,-0.018951,0.999820
282.151667,0.050296,1.000000,-0.000086,-0.019182,0.999816
285.432500,0.050040,1.000000,-0.000071,-0.019376,0.999812
288.713333,0.049829,1.000000,-0.000058,-0.019534,0.999809
291.994167,0.049659,1.000000,-0.000046,-0.019663,0.999807
295.275000,0.049526,1.000000,-0.000036,-0.019763,0.999805
298.555833,0.049423,1.000000,-0.000027,-0.019841,0.999803
301.836667,0.049348,1.000000,-0.000020,-0.019898,0.999802
305.117500,0.049294,1.000000,-0.000014,-0.019939,0.999801
308.398333,0.049257,1.000000,-0.000009,-0.019966,0.999801
311.679167,0.049235,1.000000,-0.000005,-0.019983,0.999800
314.960000,0.049222,1.000000,-0.000003,-0.019993,0.999800
318.240833,0.049216,1.000000,-0.000001,-0.019998,0.999800
321.521667,0.049213,1.000000,-0.000000,-0.020000,0.999800
324.802500,0.049213,1.000000,-0.000000,-0.020000,0.999800
328.083333,0.049212,1.000000,-0.000000,-0.020000,0.999800
